line_item_id,order_id,product_id,line_number,quantity,unit_price,discount_pct,discount_amount,line_total,created_at
343,326,192,4,19,1259.58,0.21,5025.72,18906.30,2023-06-08 00:00:00
344,327,66,1,20,1371.70,0.15,4115.10,23318.90,2023-03-12 00:00:00
345,327,151,5,20,1334.23,0.24,6404.30,20280.30,2023-01-30 00:00:00
346,328,73,1,20,1056.28,0.20,4225.12,16900.48,2023-10-20 00:00:00
347,329,107,1,14,451.93,0.04,253.08,6073.94,2024-03-31 00:00:00
348,329,152,2,9,1340.85,0.03,362.03,11705.62,2023-07-26 00:00:00
349,329,41,5,18,882.73,0.28,4448.96,11440.18,2025-12-28 00:00:00
350,330,167,2,3,994.19,0.27,805.29,2177.28,2024-11-05 00:00:00
351,332,158,3,10,847.95,0.10,847.95,7631.55,2024-05-30 00:00:00
352,334,5,4,1,1052.71,0.05,52.64,1000.07,2025-07-11 00:00:00
353,335,112,4,6,214.83,0.06,77.34,1211.64,2025-12-23 00:00:00
354,335,181,5,10,1409.18,0.09,1268.26,12823.54,2023-11-27 00:00:00
355,336,88,4,13,1075.55,0.22,3076.07,10906.08,2025-10-03 00:00:00
356,337,17,1,17,1163.78,0.16,3165.48,16618.78,2023-09-21 00:00:00
357,337,53,2,15,793.53,0.16,1904.47,9998.48,2025-09-16 00:00:00
358,338,15,1,11,989.32,0.29,3155.93,7726.59,2024-08-17 00:00:00
359,340,18,2,13,788.01,0.12,1229.30,9014.83,2023-06-07 00:00:00
360,340,188,4,7,1049.88,0.08,587.93,6761.23,2025-01-27 00:00:00
361,340,103,5,10,706.63,0.29,2049.23,5017.07,2024-07-09 00:00:00
362,341,101,5,1,1132.03,0.10,113.20,1018.83,2025-05-27 00:00:00
363,342,176,3,15,939.06,0.17,2394.60,11691.30,2025-03-03 00:00:00
364,344,50,2,18,369.75,0.00,0.00,6655.50,2025-06-29 00:00:00
365,344,40,4,7,598.51,0.04,167.58,4021.99,2023-05-02 00:00:00
366,346,147,5,5,631.60,0.12,378.96,2779.04,2023-09-29 00:00:00
367,349,2,3,4,633.86,0.11,278.90,2256.54,2024-10-14 00:00:00
368,349,188,4,15,1029.73,0.12,1853.51,13592.44,2024-07-22 00:00:00
369,349,85,5,16,1001.61,0.16,2564.12,13461.64,2025-03-27 00:00:00
370,350,83,1,11,1129.90,0.11,1367.18,11061.72,2025-10-07 00:00:00
371,352,91,1,4,1486.89,0.05,297.38,5650.18,2025-08-21 00:00:00
372,352,111,3,9,18.52,0.02,3.33,163.35,2025-12-08 00:00:00
373,352,115,4,11,786.32,0.24,2075.88,6573.64,2025-12-23 00:00:00
374,353,34,1,10,1028.11,0.11,1130.92,9150.18,2025-04-29 00:00:00
375,353,98,2,12,390.48,0.03,140.57,4545.19,2023-12-25 00:00:00
376,354,66,5,10,397.42,0.23,914.07,3060.13,2025-08-25 00:00:00
377,355,76,5,1,224.14,0.25,56.03,168.11,2024-02-18 00:00:00
378,356,52,4,17,615.74,0.16,1674.81,8792.77,2025-05-22 00:00:00
379,357,5,4,17,1165.54,0.25,4953.55,14860.63,2025-08-20 00:00:00
380,359,11,4,3,684.43,0.29,595.45,1457.84,2025-04-16 00:00:00
381,360,50,2,2,1324.03,0.09,238.33,2409.73,2024-07-02 00:00:00
382,360,40,4,7,773.91,0.12,650.08,4767.29,2023-12-22 00:00:00
383,360,12,5,11,1099.67,0.16,1935.42,10160.95,2025-12-31 00:00:00
384,362,58,2,1,1474.85,0.23,339.22,1135.63,2024-07-23 00:00:00
385,363,192,5,3,326.76,0.20,196.06,784.22,2023-01-25 00:00:00
386,365,150,4,14,960.58,0.25,3362.03,10086.09,2025-09-01 00:00:00
387,367,153,4,16,1303.33,0.28,5838.92,15014.36,2025-09-24 00:00:00
388,368,35,2,9,511.59,0.05,230.22,4374.09,2024-07-04 00:00:00
389,368,29,5,7,550.24,0.18,693.30,3158.38,2025-12-14 00:00:00
390,369,4,4,10,483.48,0.01,48.35,4786.45,2024-02-24 00:00:00
391,370,91,2,13,1130.17,0.15,2203.83,12488.38,2025-11-09 00:00:00
392,371,4,2,19,489.58,0.19,1767.38,7534.64,2024-04-01 00:00:00
393,372,147,5,9,1018.48,0.27,2474.91,6691.41,2023-04-03 00:00:00
394,373,36,1,14,11.62,0.22,35.79,126.89,2024-05-28 00:00:00
395,373,70,3,5,979.50,0.24,1175.40,3722.10,2023-04-01 00:00:00
396,373,60,4,3,537.12,0.16,257.82,1353.54,2023-10-14 00:00:00
397,373,86,5,17,427.75,0.25,1817.94,5453.81,2023-02-05 00:00:00
398,376,120,2,7,1268.13,0.05,443.85,8433.06,2024-04-10 00:00:00
399,376,25,4,19,1118.71,0.20,4251.10,17004.39,2025-08-22 00:00:00
400,377,74,2,18,660.81,0.11,1308.40,10586.18,2025-01-18 00:00:00
401,377,30,5,10,109.37,0.27,295.30,798.40,2024-07-01 00:00:00
402,378,176,4,17,1085.24,0.06,1106.94,17342.14,2025-10-22 00:00:00
403,378,134,5,5,1260.26,0.10,630.13,5671.17,2025-11-30 00:00:00
404,379,102,2,17,1210.91,0.08,1646.84,18938.63,2025-05-10 00:00:00
405,379,41,5,8,973.59,0.07,545.21,7243.51,2025-05-29 00:00:00
406,380,8,1,12,1086.63,0.11,1434.35,11605.21,2024-07-27 00:00:00
407,380,43,5,15,635.79,0.14,1335.16,8201.69,2025-11-23 00:00:00
408,381,54,5,4,1275.47,0.13,663.24,4438.64,2023-01-06 00:00:00
409,382,99,3,13,280.87,0.18,657.24,2994.07,2023-06-27 00:00:00
410,384,96,1,3,1472.77,0.16,706.93,3711.38,2023-07-04 00:00:00
411,384,120,3,18,755.97,0.09,1224.67,12382.79,2023-10-28 00:00:00
412,386,98,1,12,1234.34,0.17,2518.05,12294.03,2025-04-28 00:00:00
413,386,160,3,18,894.64,0.01,161.04,15942.48,2025-05-10 00:00:00
414,386,40,4,8,208.94,0.22,367.73,1303.79,2024-03-26 00:00:00
415,387,168,1,16,187.38,0.19,569.64,2428.44,2023-02-25 00:00:00
416,388,39,4,6,349.72,0.20,419.66,1678.66,2023-04-26 00:00:00
417,388,10,5,14,481.37,0.08,539.13,6200.05,2025-07-06 00:00:00
418,389,15,2,18,428.05,0.14,1078.69,6626.21,2025-07-03 00:00:00
419,389,149,5,11,1057.87,0.02,232.73,11403.84,2025-06-30 00:00:00
420,390,108,4,16,477.80,0.06,458.69,7186.11,2025-12-10 00:00:00
421,391,20,2,18,815.77,0.21,3083.61,11600.25,2025-07-15 00:00:00
422,391,192,3,7,699.53,0.02,97.93,4798.78,2023-05-13 00:00:00
423,392,83,3,16,907.77,0.17,2469.13,12055.19,2024-09-11 00:00:00
424,393,95,2,17,1481.47,0.23,5792.55,19392.44,2025-03-10 00:00:00
425,393,43,4,13,1241.89,0.06,968.67,15175.90,2024-06-23 00:00:00
426,394,141,2,17,670.51,0.06,683.92,10714.75,2023-02-16 00:00:00
427,394,40,5,1,1031.02,0.12,123.72,907.30,2023-11-06 00:00:00
428,395,61,2,19,604.73,0.03,344.70,11145.17,2023-08-23 00:00:00
429,396,162,2,20,51.51,0.25,257.55,772.65,2023-06-30 00:00:00
430,396,141,4,18,158.65,0.28,799.60,2056.10,2025-12-07 00:00:00
431,397,165,1,13,1272.53,0.24,3970.29,12572.60,2023-07-21 00:00:00
432,397,131,3,5,1225.06,0.01,61.25,6064.05,2025-09-27 00:00:00
433,398,2,1,13,588.16,0.23,1758.60,5887.48,2023-03-17 00:00:00
434,398,31,2,2,687.48,0.04,55.00,1319.96,2025-09-12 00:00:00
435,400,200,3,5,888.32,0.04,177.66,4263.94,2024-04-18 00:00:00
436,400,58,4,9,1358.88,0.15,1834.49,10395.43,2025-06-13 00:00:00
437,402,170,2,10,915.13,0.14,1281.18,7870.12,2023-04-05 00:00:00
438,403,63,3,11,75.92,0.15,125.27,709.85,2025-07-31 00:00:00
439,403,131,4,20,626.51,0.16,2004.83,10525.37,2024-04-06 00:00:00
440,405,49,5,11,537.93,0.13,769.24,5147.99,2025-09-24 00:00:00
441,407,114,1,8,1112.21,0.23,2046.47,6851.21,2024-03-22 00:00:00
442,407,26,4,11,500.61,0.19,1046.27,4460.44,2024-10-13 00:00:00
443,409,113,2,2,542.64,0.19,206.20,879.08,2025-12-10 00:00:00
444,409,123,3,20,909.22,0.26,4727.94,13456.46,2024-03-31 00:00:00
445,409,133,4,9,1069.25,0.08,769.86,8853.39,2023-04-02 00:00:00
446,411,80,5,12,1472.96,0.16,2828.08,14847.44,2023-08-03 00:00:00
447,415,20,2,10,105.20,0.27,284.04,767.96,2023-04-16 00:00:00
448,415,167,3,4,1131.29,0.28,1267.04,3258.12,2024-10-22 00:00:00
449,415,13,4,7,606.89,0.30,1274.47,2973.76,2023-08-22 00:00:00
450,415,84,5,13,1230.51,0.23,3679.22,12317.41,2023-06-02 00:00:00
451,416,191,2,2,878.34,0.13,228.37,1528.31,2025-07-11 00:00:00
452,417,159,2,15,811.21,0.26,3163.72,9004.43,2023-10-19 00:00:00
453,417,60,5,10,1208.40,0.19,2295.96,9788.04,2025-01-01 00:00:00
454,418,110,4,17,444.96,0.12,907.72,6656.60,2025-08-26 00:00:00
455,421,148,2,10,46.86,0.23,107.78,360.82,2024-04-19 00:00:00
456,421,198,3,14,1091.19,0.13,1985.97,13290.69,2024-09-02 00:00:00
457,421,6,4,3,653.69,0.28,549.10,1411.97,2024-10-15 00:00:00
458,421,123,5,7,1139.99,0.15,1196.99,6782.94,2024-03-02 00:00:00
459,422,31,2,12,877.62,0.15,1579.72,8951.72,2025-07-16 00:00:00
460,423,181,2,6,906.12,0.21,1141.71,4295.01,2023-10-29 00:00:00
461,423,170,3,15,357.95,0.15,805.39,4563.86,2024-03-02 00:00:00
462,424,182,1,2,213.69,0.25,106.84,320.54,2024-11-09 00:00:00
463,424,144,2,12,1383.43,0.20,3320.23,13280.93,2023-12-02 00:00:00
464,424,59,3,8,270.83,0.03,65.00,2101.64,2025-02-02 00:00:00
465,425,18,5,18,526.97,0.22,2086.80,7398.66,2024-05-21 00:00:00
466,426,150,3,14,1197.67,0.01,167.67,16599.71,2025-08-13 00:00:00
467,426,54,4,10,444.54,0.12,533.45,3911.95,2025-08-22 00:00:00
468,426,182,5,9,589.28,0.22,1166.77,4136.75,2024-12-08 00:00:00
469,428,191,3,19,541.54,0.09,926.03,9363.23,2023-06-18 00:00:00
470,430,161,5,16,408.92,0.28,1831.96,4710.76,2023-08-24 00:00:00
471,431,109,1,3,668.51,0.10,200.55,1804.98,2023-11-27 00:00:00
472,432,43,2,3,775.29,0.03,69.78,2256.09,2023-05-28 00:00:00
473,432,166,4,10,1337.95,0.03,401.38,12978.12,2024-09-06 00:00:00
474,433,71,4,16,586.04,0.27,2531.69,6844.95,2024-06-06 00:00:00
475,433,144,5,7,1044.05,0.24,1754.00,5554.35,2024-08-12 00:00:00
476,435,7,5,5,891.32,0.22,980.45,3476.15,2023-09-14 00:00:00
477,436,138,1,13,440.04,0.19,1086.90,4633.62,2024-05-09 00:00:00
478,438,52,1,1,1219.74,0.13,158.57,1061.17,2024-12-13 00:00:00
479,439,192,2,1,866.96,0.19,164.72,702.24,2025-02-26 00:00:00
480,439,182,5,6,183.70,0.27,297.59,804.61,2025-05-01 00:00:00
481,440,97,2,15,694.92,0.18,1876.28,8547.52,2025-02-12 00:00:00
482,441,107,1,14,658.91,0.02,184.49,9040.25,2023-10-13 00:00:00
483,441,81,2,13,1373.75,0.08,1428.70,16430.05,2023-03-07 00:00:00
484,441,35,4,5,209.12,0.21,219.58,826.02,2024-03-26 00:00:00
485,444,69,3,20,886.69,0.01,177.34,17556.46,2024-03-03 00:00:00
486,446,186,1,15,1458.20,0.17,3718.41,18154.59,2025-05-12 00:00:00
487,447,125,4,12,929.62,0.00,0.00,11155.44,2025-08-29 00:00:00
488,448,116,2,20,117.53,0.04,94.02,2256.58,2024-09-15 00:00:00
489,448,71,3,13,189.24,0.09,221.41,2238.71,2023-12-03 00:00:00
490,448,55,4,8,1167.53,0.11,1027.43,8312.81,2025-07-26 00:00:00
491,449,78,1,13,1362.87,0.13,2303.25,15414.06,2024-09-21 00:00:00
492,449,36,3,13,1222.20,0.03,476.66,15411.94,2025-02-24 00:00:00
493,449,64,5,16,1129.90,0.11,1988.62,16089.78,2023-05-17 00:00:00
494,450,146,3,19,1175.62,0.11,2457.05,19879.73,2025-02-20 00:00:00
495,450,157,4,11,540.46,0.23,1367.36,4577.70,2024-01-10 00:00:00
496,451,125,5,15,569.69,0.26,2221.79,6323.56,2023-07-09 00:00:00
497,452,77,5,20,77.02,0.06,92.42,1447.98,2024-10-24 00:00:00
498,454,1,2,6,1117.00,0.10,670.20,6031.80,2023-05-11 00:00:00
499,454,187,5,7,1249.30,0.23,2011.37,6733.73,2024-07-09 00:00:00
500,455,200,1,10,1388.79,0.08,1111.03,12776.87,2025-03-28 00:00:00
501,456,124,3,5,279.05,0.27,376.72,1018.53,2024-04-13 00:00:00
502,459,147,2,1,458.03,0.23,105.35,352.68,2024-04-23 00:00:00
503,459,17,3,9,1388.48,0.08,999.71,11496.61,2023-06-21 00:00:00
504,460,96,1,16,445.69,0.25,1782.76,5348.28,2023-11-01 00:00:00
505,460,92,2,3,180.54,0.21,113.74,427.88,2025-07-26 00:00:00
506,462,135,2,17,705.17,0.25,2996.97,8990.92,2024-03-13 00:00:00
507,462,17,3,5,1313.52,0.00,0.00,6567.60,2023-01-29 00:00:00
508,462,150,5,11,435.27,0.13,622.44,4165.53,2025-06-10 00:00:00
509,465,109,1,4,775.61,0.02,62.05,3040.39,2025-12-18 00:00:00
510,465,96,4,17,86.88,0.03,44.31,1432.65,2025-09-10 00:00:00
511,467,63,4,3,474.91,0.17,242.20,1182.53,2024-10-26 00:00:00
512,468,24,2,3,382.75,0.13,149.27,998.98,2025-12-31 00:00:00
513,469,106,1,6,950.65,0.28,1597.09,4106.81,2023-01-31 00:00:00
514,469,125,4,18,125.65,0.14,316.64,1945.06,2023-04-03 00:00:00
515,473,158,2,13,949.98,0.10,1234.97,11114.77,2024-09-08 00:00:00
516,473,33,4,11,1143.87,0.25,3145.64,9436.93,2025-04-12 00:00:00
517,473,165,5,18,981.03,0.00,0.00,17658.54,2025-05-26 00:00:00
518,475,149,2,7,374.14,0.24,628.56,1990.42,2023-05-28 00:00:00
519,475,96,3,9,277.02,0.22,548.50,1944.68,2023-01-26 00:00:00
520,476,104,1,2,88.66,0.06,10.64,166.68,2024-01-14 00:00:00
521,476,129,2,14,1312.68,0.29,5329.48,13048.04,2024-11-17 00:00:00
522,476,179,5,1,1016.17,0.27,274.37,741.80,2023-10-10 00:00:00
523,478,44,2,10,1113.94,0.03,334.18,10805.22,2023-11-11 00:00:00
524,478,7,3,13,619.20,0.01,80.50,7969.10,2024-10-07 00:00:00
525,479,20,2,9,486.44,0.18,788.03,3589.93,2023-10-18 00:00:00
526,479,5,5,4,1474.82,0.12,707.91,5191.37,2024-05-26 00:00:00
527,480,53,1,17,219.57,0.04,149.31,3583.38,2023-10-07 00:00:00
528,480,72,3,2,56.95,0.10,11.39,102.51,2023-09-25 00:00:00
529,481,48,1,6,80.32,0.11,53.01,428.91,2023-02-26 00:00:00
530,483,25,5,20,1138.69,0.26,5921.19,16852.61,2023-08-22 00:00:00
531,486,195,1,7,391.48,0.09,246.63,2493.73,2024-04-02 00:00:00
532,487,148,5,4,296.74,0.19,225.52,961.44,2025-01-14 00:00:00
533,488,47,4,17,574.46,0.29,2832.09,6933.73,2024-03-15 00:00:00
534,489,41,1,8,1102.08,0.08,705.33,8111.31,2025-04-23 00:00:00
535,490,174,1,10,506.55,0.06,303.93,4761.57,2024-01-16 00:00:00
536,490,129,3,13,454.62,0.24,1418.41,4491.65,2025-06-25 00:00:00
537,491,110,1,1,268.16,0.18,48.27,219.89,2025-05-30 00:00:00
538,491,110,5,7,408.76,0.22,629.49,2231.83,2024-12-31 00:00:00
539,492,64,1,14,1128.03,0.19,3000.56,12791.86,2025-08-27 00:00:00
540,492,161,4,8,422.32,0.17,574.36,2804.20,2025-01-08 00:00:00
541,493,46,4,20,713.13,0.07,998.38,13264.22,2025-04-08 00:00:00
542,494,199,3,3,508.57,0.05,76.29,1449.42,2025-02-24 00:00:00
543,495,104,2,12,1222.97,0.17,2494.86,12180.78,2023-05-16 00:00:00
544,496,69,1,16,1148.41,0.12,2204.95,16169.61,2023-11-19 00:00:00
545,497,95,2,8,1309.78,0.15,1571.74,8906.50,2025-05-03 00:00:00
546,497,107,4,10,166.79,0.14,233.51,1434.39,2025-01-26 00:00:00
547,498,57,5,8,612.44,0.17,832.92,4066.60,2025-01-29 00:00:00
548,500,41,1,10,1318.45,0.23,3032.43,10152.07,2024-07-08 00:00:00
549,501,196,1,13,657.11,0.10,854.24,7688.19,2024-04-22 00:00:00
550,501,87,2,7,846.18,0.21,1243.88,4679.38,2025-04-15 00:00:00
551,501,33,4,19,831.65,0.10,1580.14,14221.21,2024-05-26 00:00:00
552,502,40,1,10,311.80,0.27,841.86,2276.14,2025-03-06 00:00:00
553,502,127,3,19,234.59,0.03,133.72,4323.49,2025-08-30 00:00:00
554,504,21,2,6,965.02,0.26,1505.43,4284.69,2025-05-06 00:00:00
555,506,51,2,18,1397.52,0.10,2515.54,22639.82,2024-03-11 00:00:00
556,506,169,5,10,622.13,0.10,622.13,5599.17,2025-05-28 00:00:00
557,509,64,2,19,48.94,0.24,223.17,706.69,2025-03-16 00:00:00
558,510,188,4,18,229.20,0.17,701.35,3424.25,2024-04-29 00:00:00
559,511,158,1,20,1130.56,0.23,5200.58,17410.62,2023-06-08 00:00:00
560,511,107,2,4,538.18,0.07,150.69,2002.03,2025-10-21 00:00:00
561,512,22,1,4,596.54,0.23,548.82,1837.34,2024-02-07 00:00:00
562,512,178,5,15,141.69,0.07,148.77,1976.58,2025-10-15 00:00:00
563,514,54,5,16,204.89,0.02,65.56,3212.68,2023-12-07 00:00:00
564,515,199,2,1,1415.05,0.08,113.20,1301.85,2025-05-17 00:00:00
565,515,124,3,18,1356.72,0.01,244.21,24176.75,2023-10-14 00:00:00
566,516,99,1,9,865.02,0.04,311.41,7473.77,2023-09-08 00:00:00
567,516,74,4,13,1177.79,0.18,2756.03,12555.24,2024-09-01 00:00:00
568,518,198,4,15,601.32,0.10,901.98,8117.82,2024-07-23 00:00:00
569,519,37,3,19,1487.33,0.19,5369.26,22890.01,2025-03-06 00:00:00
570,520,180,1,10,523.26,0.12,627.91,4604.69,2024-01-27 00:00:00
571,523,154,4,4,695.41,0.22,611.96,2169.68,2024-09-07 00:00:00
572,526,3,5,7,599.16,0.17,713.00,3481.12,2025-11-01 00:00:00
573,527,171,4,3,1490.28,0.03,134.13,4336.71,2025-04-27 00:00:00
574,528,180,2,13,1080.72,0.17,2388.39,11660.97,2023-07-01 00:00:00
575,529,159,5,14,682.73,0.20,1911.64,7646.58,2025-04-23 00:00:00
576,531,175,2,18,344.05,0.10,619.29,5573.61,2023-08-16 00:00:00
577,531,9,3,4,1434.34,0.03,172.12,5565.24,2024-12-17 00:00:00
578,531,198,5,19,51.03,0.12,116.35,853.22,2024-05-20 00:00:00
579,533,146,3,20,415.44,0.18,1495.58,6813.22,2023-06-16 00:00:00
580,536,50,2,8,355.12,0.29,823.88,2017.08,2024-03-17 00:00:00
581,536,122,3,14,1251.51,0.20,3504.23,14016.91,2024-02-25 00:00:00
582,537,176,3,9,804.88,0.03,217.32,7026.60,2023-04-04 00:00:00
583,539,145,2,18,1197.74,0.08,1724.75,19834.57,2023-05-08 00:00:00
584,540,19,2,14,745.50,0.06,626.22,9810.78,2023-06-01 00:00:00
585,540,65,3,18,145.80,0.12,314.93,2309.47,2024-08-02 00:00:00
586,544,149,4,19,997.75,0.02,379.14,18578.11,2023-02-21 00:00:00
587,547,13,5,10,987.67,0.28,2765.48,7111.22,2023-03-21 00:00:00
588,549,39,1,17,847.11,0.26,3744.23,10656.64,2025-05-04 00:00:00
589,549,31,2,13,1374.81,0.30,5361.76,12510.77,2023-05-29 00:00:00
590,550,159,3,20,68.94,0.09,124.09,1254.71,2023-09-07 00:00:00
591,551,198,4,7,394.15,0.27,744.94,2014.11,2024-11-05 00:00:00
592,551,78,5,18,399.09,0.05,359.18,6824.44,2023-05-03 00:00:00
593,554,54,3,11,304.25,0.13,435.08,2911.67,2025-09-06 00:00:00
594,555,145,1,4,733.64,0.28,821.68,2112.88,2023-07-24 00:00:00
595,555,53,3,18,579.41,0.02,208.59,10220.79,2025-09-11 00:00:00
596,557,26,1,3,1188.17,0.03,106.94,3457.57,2023-10-04 00:00:00
597,559,181,2,4,878.62,0.09,316.30,3198.18,2023-02-03 00:00:00
598,559,35,4,10,1360.26,0.20,2720.52,10882.08,2023-01-09 00:00:00
599,559,42,5,17,837.91,0.20,2848.89,11395.58,2024-08-15 00:00:00
600,561,24,2,4,207.45,0.16,132.77,697.03,2024-09-04 00:00:00
601,563,82,3,5,1363.87,0.28,1909.42,4909.93,2023-06-03 00:00:00
602,565,198,5,20,327.56,0.13,851.66,5699.54,2025-11-10 00:00:00
603,566,95,3,16,577.04,0.26,2400.49,6832.15,2024-01-20 00:00:00
604,568,155,5,3,365.87,0.24,263.43,834.18,2023-06-13 00:00:00
605,571,10,1,16,459.48,0.29,2131.99,5219.69,2025-02-15 00:00:00
606,571,32,2,19,1498.15,0.05,1423.24,27041.61,2023-11-07 00:00:00
607,571,31,3,12,433.10,0.01,51.97,5145.23,2024-05-01 00:00:00
608,572,22,1,11,334.51,0.02,73.59,3606.02,2025-06-06 00:00:00
609,573,170,1,6,588.92,0.12,424.02,3109.50,2024-06-02 00:00:00
610,576,89,1,11,259.16,0.10,285.08,2565.68,2025-10-14 00:00:00
611,576,190,2,10,1341.20,0.00,0.00,13412.00,2025-01-14 00:00:00
612,577,73,5,16,1083.79,0.02,346.81,16993.83,2025-08-13 00:00:00
613,579,150,5,18,899.84,0.18,2915.48,13281.64,2025-12-02 00:00:00
614,580,135,3,12,644.62,0.18,1392.38,6343.06,2025-11-03 00:00:00
615,580,146,5,20,339.15,0.02,135.66,6647.34,2025-01-26 00:00:00
616,584,28,5,19,1485.71,0.21,5927.98,22300.51,2024-11-28 00:00:00
617,585,111,4,15,528.32,0.20,1584.96,6339.84,2025-04-03 00:00:00
618,586,54,2,12,552.45,0.15,994.41,5634.99,2023-10-26 00:00:00
619,588,48,4,15,960.85,0.03,432.38,13980.37,2023-11-16 00:00:00
620,589,100,5,13,208.57,0.20,542.28,2169.13,2025-04-09 00:00:00
621,591,94,2,1,395.90,0.26,102.93,292.97,2025-09-02 00:00:00
622,591,6,3,2,133.67,0.26,69.51,197.83,2024-07-16 00:00:00
623,595,29,4,8,17.59,0.25,35.18,105.54,2025-11-08 00:00:00
624,596,166,5,14,1293.11,0.08,1448.28,16655.26,2025-11-14 00:00:00
625,597,114,1,4,1316.65,0.00,0.00,5266.60,2025-04-23 00:00:00
626,597,105,4,18,903.26,0.20,3251.74,13006.94,2023-07-25 00:00:00
627,598,125,3,5,809.08,0.00,0.00,4045.40,2025-04-14 00:00:00
628,599,44,4,7,757.24,0.03,159.02,5141.66,2024-12-20 00:00:00
629,600,169,2,6,218.61,0.04,52.47,1259.19,2023-10-31 00:00:00
630,600,47,3,6,838.54,0.09,452.81,4578.43,2024-07-22 00:00:00
631,600,121,5,11,1300.83,0.16,2289.46,12019.67,2025-01-03 00:00:00
632,601,156,3,19,897.29,0.01,170.49,16878.02,2024-07-12 00:00:00
633,601,24,5,2,1092.17,0.17,371.34,1813.00,2025-07-15 00:00:00
634,602,155,4,4,349.98,0.27,377.98,1021.94,2023-07-28 00:00:00
635,605,181,2,4,1404.66,0.10,561.86,5056.78,2023-03-02 00:00:00
636,606,199,5,11,299.42,0.29,955.15,2338.47,2025-06-26 00:00:00
637,607,38,2,6,1151.55,0.16,1105.49,5803.81,2023-09-26 00:00:00
638,607,2,3,14,441.01,0.19,1173.09,5001.05,2025-01-06 00:00:00
639,607,126,5,18,1471.01,0.18,4766.07,21712.11,2025-08-09 00:00:00
640,608,135,2,8,53.52,0.28,119.88,308.28,2023-02-05 00:00:00
641,611,19,4,1,1343.48,0.03,40.30,1303.18,2024-08-12 00:00:00
642,613,183,3,11,371.45,0.02,81.72,4004.23,2024-11-12 00:00:00
643,613,195,4,5,1182.10,0.15,886.57,5023.93,2023-07-15 00:00:00
644,613,168,5,9,438.99,0.17,671.65,3279.26,2025-07-19 00:00:00
645,614,74,1,5,830.40,0.05,207.60,3944.40,2025-11-10 00:00:00
646,614,173,2,18,1390.24,0.07,1751.70,23272.62,2025-02-28 00:00:00
647,617,57,1,12,751.61,0.27,2435.22,6584.10,2023-02-21 00:00:00
648,617,173,5,8,702.34,0.18,1011.37,4607.35,2023-08-25 00:00:00
649,618,171,1,5,155.05,0.25,193.81,581.44,2025-06-29 00:00:00
650,619,65,1,8,1234.81,0.12,1185.42,8693.06,2023-01-29 00:00:00
651,619,82,4,11,833.30,0.29,2658.23,6508.07,2025-10-06 00:00:00
652,620,96,4,19,862.53,0.21,3441.49,12946.58,2023-02-12 00:00:00
653,621,140,1,9,287.99,0.27,699.82,1892.09,2023-01-02 00:00:00
654,621,108,5,20,1447.48,0.17,4921.43,24028.17,2023-04-11 00:00:00
655,622,177,2,10,545.34,0.05,272.67,5180.73,2025-05-28 00:00:00
656,624,4,4,13,109.35,0.01,14.22,1407.33,2024-11-10 00:00:00
657,626,108,3,15,368.48,0.14,773.81,4753.39,2024-07-13 00:00:00
658,628,96,2,15,1341.58,0.02,402.47,19721.23,2024-10-13 00:00:00
659,628,37,3,15,627.42,0.28,2635.16,6776.14,2025-05-06 00:00:00
660,628,170,5,18,112.98,0.18,366.06,1667.58,2023-04-30 00:00:00
661,629,36,3,12,337.73,0.01,40.53,4012.23,2024-07-28 00:00:00
662,629,50,4,16,1087.10,0.18,3130.85,14262.75,2023-11-26 00:00:00
663,631,164,5,20,1274.83,0.09,2294.69,23201.91,2024-09-09 00:00:00
664,633,118,4,16,1290.93,0.05,1032.74,19622.14,2023-01-19 00:00:00
665,634,137,4,10,1016.22,0.07,711.35,9450.85,2023-10-16 00:00:00
666,635,65,2,6,326.76,0.15,294.08,1666.48,2023-03-07 00:00:00
667,635,71,4,3,687.01,0.04,82.44,1978.59,2023-08-15 00:00:00
668,636,185,4,11,519.59,0.28,1600.34,4115.15,2025-03-26 00:00:00
669,636,154,5,4,498.17,0.10,199.27,1793.41,2025-07-28 00:00:00
670,638,73,2,19,1392.97,0.12,3175.97,23290.46,2025-10-18 00:00:00
671,639,145,1,13,32.27,0.08,33.56,385.95,2025-01-25 00:00:00
672,639,116,5,2,366.35,0.23,168.52,564.18,2024-03-29 00:00:00
673,640,169,4,5,934.67,0.10,467.34,4206.01,2024-08-19 00:00:00
674,641,92,1,6,1397.07,0.25,2095.61,6286.81,2024-10-21 00:00:00
675,641,164,2,18,1383.22,0.04,995.92,23902.04,2025-03-03 00:00:00
676,641,58,4,2,426.51,0.27,230.32,622.70,2023-10-14 00:00:00
677,641,155,5,14,594.54,0.27,2247.36,6076.20,2023-07-05 00:00:00
678,642,114,2,6,157.82,0.09,85.22,861.70,2023-11-18 00:00:00
679,644,154,5,5,1245.54,0.01,62.28,6165.42,2023-06-28 00:00:00
680,646,105,4,15,816.95,0.23,2818.48,9435.77,2023-09-02 00:00:00
681,647,92,3,8,889.61,0.27,1921.56,5195.32,2025-02-22 00:00:00
682,647,155,4,7,717.51,0.30,1506.77,3515.80,2023-01-11 00:00:00
683,647,102,5,8,1479.44,0.25,2958.88,8876.64,2023-03-09 00:00:00
684,648,56,3,4,1260.11,0.18,907.28,4133.16,2025-10-21 00:00:00
685,649,12,5,10,802.14,0.28,2245.99,5775.41,2025-01-03 00:00:00
